reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
31dfd31a-7b58-4456-8202-8e49b5dd42c0,Wak Tanah,https://play-lh.googleusercontent.com/a-/ALV-UjVw3TRhmIvAEqTMa-I3K4lrdNnAoHuuUojgnI1BMjy1K_Kcwag,"modal percaya sama j&t, eh aplikasinya kayak gini, baru liat lagi rating dari yang lain ternyata memang belum ada perubahan, saya udah sabar dengan keterlambatan tapi ini sudah sangat merugikan, mulai dari pick up, distribusi nya, tingkat keamanannya rendah, layanan call center di aplikasi juga banyak bertele2 yang ditanyakan, untuk apa ada nomor resi kalau masih nanya barangnya apa, siapa pengirim nya, aplikasi buat permudah pertanyaan kalian itu kenapa jadi ngeribetin user dengan menjawabnya",1,209,V3.25.8,2025-04-20 14:23:22,,,V3.25.8
4816b84a-d3dd-430b-9dd9-1717b21282a9,Rara Cmut,https://play-lh.googleusercontent.com/a-/ALV-UjUyOnHYLXYNSiYVlsKgvqAE2L_tI2hilcYg3An5CfP-49yOwbmp,"Ekspedisi kesayanganku😊 karena udah sering banget kalau beli dionline pakai J&T. Gapernah ada kendala apapun kalau telat mah masih wajar kok yakali cepet"" gitu kan ga mungkin yakan. Mas kurirnya ramah semua. Tingkatkan terus ya kak pelayanannya, semoga J&T selalu memberikan yg terbaik ke seluruh customernya dimanapun berada. 😊",5,2,,2021-06-30 18:50:22,,,
d06f8c04-b5c7-4394-9881-0235de27ad64,Sutijah Sutijah,https://play-lh.googleusercontent.com/a-/ALV-UjUsubGOdllF5dVsiYPqYfOHkfERW6lvotgLgLiWvDDDQA427hqx,"Sangat buruk, sangat kecewa dengan jasa kirim yg satu ini. Seringkali kurir tidak membuat ""bukti penerima"" pada status pesanan. Hal ini sangat menyusahkan saya sebagai pembeli. Terlebih alamat saya adalah kos, saya tidak tau siapa yg menerima paket jika tidak ada bukti dari kurir. Kemudian pihak j&t yg saya hubungi lewat WhatsApp tidak pernah merespon. Beberapa kali saya chat ""Hai"" tapi hanya DIABAIKAN. SUNGGUH TIDAK BERGUNA KALIAN BEKERJA.",1,4,3.17.1,2022-07-16 19:11:33,,,3.17.1
1f1e8d6f-15ef-4e4c-9977-e85752d8e899,Ulynova Kurnia dwi,https://play-lh.googleusercontent.com/a-/ALV-UjUkkpaty2X9Cl-nnl2p21f2ooN8M5qTK500RVHEGs1e8I5zmTw,Jasa kirim nyaa bener bener ga jelass paket udah sampai tapi gada konfirmasi sedikit pun udah di report baru ngechat tapi malah nyuruh jemput ke kantor alasan nya kekurangan kurir terus sebelum di report gada niat ngasi konfirmasi sedikit pun heran kayak menyepelekan paket orang aja benerr beneer mengecewakan tolong di benahi dehh sistem kerja nyaa,1,4,V3.26.9,2025-11-20 11:07:11,,,V3.26.9
a15c2d09-1ea5-4fb8-944f-5a026b10bf3c,Romlahisthebest Bot,https://play-lh.googleusercontent.com/a/ACg8ocI4zJ4H9ThRVKr_FcFXJFpwwk964I9y-BRIfyzN4Bk4I1MByQ=mo,"Tolong untuk pihak terkait, saya kan seller sering kali memakai aplikasi jnt untuk promo dan sering kasih cashback ongkir ke customer saya, saya sangat kecewa kenapa poin koin saya setelah pengiriman selesai tidak bertambah,bagaimana saya bisa pakai ekspedisi jnt kalo seperti ini terus,tolong di perhatikan ya terimakasih.",2,0,,2024-02-21 07:15:49,,,
3ad233fb-b401-44d6-a661-87d8bfac12f6,Nazro 5 prime,https://play-lh.googleusercontent.com/a/ACg8ocL1towv0WjQ1I-NxH4LUepBrrQOVr5c6JfRouBb68zUuylM9g=mo,"Parah, mau komplain udah susah beda dgn dulu bisa lewat Twitter, skr ga di respon, via chat ga ada jawaban pasti. paket nyasar ke provinsi lain, giliran udah di kota tujuan ga dikirim2, udah 3 hari On Hold, kirain install app bisa tanya lebih mudah",1,21,V3.24.2,2024-08-13 11:27:56,,,V3.24.2
4d36e0e3-63d7-4610-8170-dc8dc9e4fccc,Alan Rizadi,https://play-lh.googleusercontent.com/a/ACg8ocJmmrgSq1z592ZaZgVlTpi0XOOgNqjy4uvfiPfWDwalu-7jNQ=mo,"Tolong untuk kurirnya, kalo memang tidak bisa mengantarkan dengan alasan jauh...Tolong jangan direturn tanpa konfirmasi lagi. Tindakan oknum kurir seperti ini sangat merugikan. Kurirnya kan bisa telpon penerima dan suruh ambil sendiri paketnya di counter.",3,17,3.11.0,2021-06-10 13:05:29,,,3.11.0
0b794ffd-7311-4af6-8f57-92738dfd9554,Aida Ndut,https://play-lh.googleusercontent.com/a-/ALV-UjVVKRw-QC6OC6ZMJN3ifCqaWoX6ntIXHdIjQO0HfOADhhx-c4rf,"Dulu saya suka banget sama j&t pengiriman sangat cepat barang dikirim sore pagi sudah sampai.. tp akhir² ini jnt makin mengecewakan, barang bisa sampai 3 hari baru sampai.. semoga jnt segera memperbaiki sistemnya dan jadi lebih baik lagi",3,1,3.13.2,2021-12-09 13:50:48,,,3.13.2
9922281e-3ad3-46fb-9bc8-6ac3a620f9d1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kurang akurat min, masa iya di app udah diterima tapi nyatanya tuh paket belum dateng, dan update real time nya terkesan 'maksa' banyak pr buat jasa pengirimannya padahal dulu pernah tapi lancar-lancar aja mohon tanggung jawabnya min.",1,14,3.4.0,2020-03-10 08:46:17,,,3.4.0
6afbd2c1-bfd5-4c24-804c-3891e544293e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Untuk kedua kalinya saya pakai pengiriman via jnt dan kedua keduanya sangat mengecewakan,barang tidak sampai kepada saya tetapi dititipkan ke orang lain tanpa konfirmasi terlebih dahulu,so....kapok dan sangat kapok pakai ekspedisi jnt nggak bakal mau pakai ekspedisi ini lagi untuk pengiriman,sangat tidak recomanded.",1,0,3.1.2,2019-04-22 21:49:37,,,3.1.2
26472dea-c0d4-4e0b-902c-a27e25ebf2b4,Bang Jee,https://play-lh.googleusercontent.com/a-/ALV-UjWGEdOUoKTSA7p0pgajTa0zLcftAcAw4NlYkAMYhCssrAHE8kk,"J&T semakin buruk jasa kirimnya dibanding kemarin"", super lelet, selama 3x pengiriman berturut"" dalam 1 minggu melebihi estimasi semua, kurir baru g ramah. Ada apa dengan kalian J&T, padahal andalan saya lho, tolong baca semua komplain ini, tolong diperbaiki",1,0,3.9.1,2021-09-17 10:38:16,,,3.9.1
bce45b4b-84f1-4442-b6d2-5a0e539de5e1,Muhammad Taufiq,https://play-lh.googleusercontent.com/a-/ALV-UjVp-yNFSs1mYa7hqHDvI0Wot7PIyYiD2D9FS9zv4PzRTpCWeWCD,"Sistemnya harus diperbaiki lagi. Kenapa harga produk dan resi saya tidak muncul di aplikasi kurir JNT? Padahal sudah tertera di blangko resi yg nempel itu. Tetapi karena tidak terdeteksi di aplikasi kurir JNTnya, ia semena-mena melambungkan harga COD. Sudah jelas-jelas salah, ngotot lagi.",1,42,3.14.0,2021-12-17 07:33:50,,,3.14.0
ce73c45a-8d27-49f1-b5dc-6acdf24fe98f,Endin Kurniawan,https://play-lh.googleusercontent.com/a-/ALV-UjUWHiyMJZsRIC3dhewBk5I6WL_BGF0vgvF9FfY-KONXjKDgrAk,"Kecewa banget, barang saya sudah 3 Minggu belum diantar antar, sudah chat customer service berkali-kali katanya sudah dimaksimalkan pengirimannya, tapi tetep aja paket ngancing dan hanya muter-muter di drop point yang salah",1,8,3.10.0,2021-05-25 18:39:02,,,3.10.0
f4932a77-340f-417a-8f68-85b00fbe9422,Pradipta Arif,https://play-lh.googleusercontent.com/a/ACg8ocK_27UVhuummapkV-l27PHRCaaUZ7Eb5lLWXKHOokJplEoM_g=mo,"Di daerah kec.juwana, kab. Pati order pickup lewat aplikasi gak pernah ada yg datang pickupnya, Mending menu bagian pickup yg ada di apkikasi dihapus saja min, percuma ada menu pickup di aplikasi tp tiap di order gak ada yg datang 👎",1,9,3.8.0,2020-12-09 22:25:30,,,3.8.0
4c228ec7-e7a9-4428-8103-cde8e502d846,Alan Ettenk,https://play-lh.googleusercontent.com/a-/ALV-UjU_Mr4gLMMrT3xW7QaTt896WDkVeNdvpYncG46wwqGhhS6AMGM,Saya pelanggan setia J&T..👍. Tapi Akhir akhir ini Pengiriman paket terlalu lama..dicek pelacakan pengiriman bahkan tidak bergerak paketnya dikirim..minta bantuan malah ribet dengan pertanyaan isi data segala..tolong di tingkatkan kualitas pengiriman paketnya..,3,4,3.16.0,2022-04-25 12:17:38,,,3.16.0
fd23a035-f9ac-4654-ab50-77f1b8fb0210,Oktika,https://play-lh.googleusercontent.com/a-/ALV-UjV-eHL3ns4fr3mub36hcehX6r-CyrESO0GMJr4l_nsIcxmj7NaA,"Dulu pengiriman cepat, sekarang lambat banget sudah mau tiga minggu. Paket nya udah saya tunggu eh malah diretur kembali lagi ke penjual, dan saya cek di aplikasi, penerima tidak dapat dihubungi. Padahal sudah jelas"" saya hubungin katanya mau dianter gak taunya malah di aplikasi dan resinya saya cek diretur lagi paketnya. Makanya saya kasih bintang 1. Kinerjanya kurang bagus",1,55,3.12.0,2021-07-09 11:33:06,,,3.12.0
e472d3e2-0b56-4a8f-aed7-12ca024f71db,Bagus Wibisono,https://play-lh.googleusercontent.com/a-/ALV-UjWhf-NfbD_-XYvQ8ic1k-Tmm9B1x_fAXaaqiLl44rZt02NeyCY6,"Masak alamat pengirim dan penerima aja bisa kebalik, petugas nya juga ga ramah lagi. Komplain via call cantre juga ga ada solusi, meski yg salah petugasnya biaya pengiriman tetap di bebankan kepada pengirim 2x. Halah.. Halah....",1,0,3.7.0,2022-01-20 08:13:27,,,3.7.0
2095b6e4-a636-4c6e-8d77-74fb40a77f2e,Titania Nurhikmah,https://play-lh.googleusercontent.com/a-/ALV-UjWiB8QGr7Xd8oFVxhzCb33kv7L_z95dehfV4h6mWF220qk-t0lo,"kecewa bgt paket beli di tiktok saya ga bergerak, mana saya beli pake payletter udh mulai tagihan pdhl barang saya blm ada di kirim nominal nya besar, kecewa tiktok pake jasa jnt lama",1,0,V3.27.0,2026-01-22 01:20:47,,,V3.27.0
b12eb03c-d4cc-4730-a568-d89e5867a492,Sheyna Beatrice,https://play-lh.googleusercontent.com/a-/ALV-UjXT-Z-kAwu2cr_qiEDiorf0u6S2qfotwKTNwEeg_Ej04b54nQuV,"tergiur promo ongkir pengiriman 40% sama cs suruh download aplikasi , udah di download giliran mau daftar dan konfirmasi nomer tlfn keluar2 terus aplikasi berhenti !! ku kira hp ku yang low sinyal ternyata pas di coba pake wifi di rumah tetep aja !! Ujung2 nya bayar manual .!! Bintang 1",1,0,,2023-06-17 11:59:22,,,
1ec0f285-1ec6-4d9b-856e-374a64c8ab30,Eko Hartato,https://play-lh.googleusercontent.com/a-/ALV-UjWxe5oX83wAithKtpE9AopcKXob9esq7cQxyXquQIGOEfCOjXp_,Kurirnya sering korupsi jarak. Saya ditelpon suruh ambil di simpang yang jaraknya 1 km dan itu sering. Padahal itu kan uda beda ongkirnya dan juga jadi ngerepotin Tolong dong diperingatkan kepada kurirnya biar pelanggan juga nyaman,1,1,3.4.0,2020-05-31 16:42:37,,,3.4.0
2f5609b9-4f12-45bb-b80e-6e37c7d96961,Slrye_123 Official,https://play-lh.googleusercontent.com/a-/ALV-UjXQygFKAWrPGiZAJiyQqXkdQRxsWxRak2qwq1FwTmGZDLLkzDHMAA,"pengiriman barang lama membosankan tidak gercep, lalot",1,1,V3.27.2,2026-02-24 09:02:54,,,V3.27.2
bed72624-e6f2-4f16-8522-e36646863711,Deden Ramdani Ramdhani,https://play-lh.googleusercontent.com/a/ACg8ocJL1D6I21CpFxW4j2gyzBtYznreZdtf1of_SEkSBAfjpovDWw=mo,Saya sangat kecewa sma ekspedisi ini.!!! Saya sebagai penjual onlene.. Banyak Dirugikan bgt.. Karena banyak juga paket saya yang gak diantar ke alamat konsumen saya.. Padahal mereka sudah nungguin Alesan kurir paket banyak.. Dan si penerima disuruh ambil sendiri ke kantor jnt nya.. Konyol. Terus buat apa fungsinya kurir kaya gtu.. Beda bgt sma ekpedisi sicepat dan jne Asli. !!!!,1,0,,2020-08-11 18:55:33,,,
c4b4d592-227c-4805-9bce-e971580c5af2,Mahmudatuz Zuhriyah,https://play-lh.googleusercontent.com/a-/ALV-UjUiPwfGtKv745esL3kbWlWo-dyMnYFGc4JIht4GengHHzNPnVM,"Males sama j&t. Gak bakal pake j&t lagi. J&t yg skrg tuh lemot bgt, gak sperti dulu gercep banget pengirimannya. Skrg klo udah sore seringnya tertahan. Ntah alasan kurirnya yg males atau gmn. Pokoknya j&t skrg kerjanya lemot. Dlu 1 area 2 hari smpe. Skrg 1 mggu blm tau lagi. Kecewa bgt sma j&t, saat paket sangat dibutuhkan diperkirakan dtg tepat waktu, eh malah lelet. Mending pake ekspedisi sblah aja deh tau gini 😌😌😏😏",1,15,3.22.3,2023-06-24 16:18:09,,,3.22.3
1101fa95-0a35-4873-b575-836bd733b182,Initial Didi,https://play-lh.googleusercontent.com/a/ACg8ocKjLpM6wF3Kbl4S6jNz3oTpOYDGr5dUE8MHAoNTRs8TjcHSOw=mo,"Ekspedisi terburuk yg pernah ada, setiap agen dikota saya pelayanan para counternya tidak ada yg ramah.! Pernah mengalami paket hancur meski sudah ada peringatan paket pecah belah, dan di asuransi tidak ada kejelasan.! Sangat buruk.!",1,0,,2024-11-30 08:44:12,,,
48944516-01f3-4021-8e5d-adc9df95c9cd,Restu Febriansyah Wijaya,https://play-lh.googleusercontent.com/a-/ALV-UjWDUQrUJ5y5l9v_CVBX2mX43MALqJgLwErrNqMMCOyoaQktnw,"Pengiriman J&t super lama banget se-Indonesia, yg biasanya hanya butuh waktu 1-2 hari , tpi akhir² ini malah 3-5 harian, parah bikin kecewa pelanggan setia, semoga kedepannya j&t bisa kya dlu lgi, pengiriman bisa secepat mungkin.....",1,0,,2021-12-23 15:28:04,,,
08644508-f663-4835-bcfd-5767e1db48ab,Bang Indra,https://play-lh.googleusercontent.com/a-/ALV-UjUderWukq-mwvbBwRtUMWuMPCgsGIUDnOALUKfaFlfgZ9kFcTg,Expedisi J&T Sekarang pelayanannya kurang memuaskan dulu mah sudah pasti di andalkan setiap pembelian barang apapun harus pake J&T Expres karena tepat waktu tapi sekarang Pengiriman yang biasanya jateng - jabar 2 hari sampe ini sampai tanggal 5 belum juga sampai udah 4 hari padahal dari kemarin udah sampai di drop point akhir tapi status kurir tidak di tugaskan sampai sekarang. Lebih cepat pake SPX Standart 2 hari udah di pastikan sampe tujuan dengan tanggal yang audah di estimasikan Shopee.,1,152,V3.25.0,2024-09-04 12:30:12,,,V3.25.0
07c5fe85-9237-4dfd-ba9d-4fc214f7abd2,News Info,https://play-lh.googleusercontent.com/a/ACg8ocJUBPHp8moqVRxAK-lH6VuSG3cETTCHexeUXKxGij4wnMKmKg=mo,"J&T Express tdk sesuai dgn namanya. Soalnya pengiriman'nya lama, kaya siput. Jadi yg cocok itu namanya J&T Siput.. Kecewa bgt ama J&T.. Untuk kalian yg suka belanja online, jgn pke kurir J&T, karena kalian pasti akan merasa kecewa dgn pelayanan'nya.",1,17,3.11.0,2021-06-17 10:26:30,,,3.11.0
b6f41b7f-1e1c-4522-92f7-f72cac88a1dd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Udah pengirimannya lama, terus udah nyampe di gudang, pihak j&t tidak mau mengantarkan paket. Harus ngambil sendiri dan harus ngeluarkan duit lagi untuk transpot dan juga kurang sopan dalam memberitahukan ke customee. Mending lewat ekspedisi sebelah, biarpun mahal tapi pelayanannya oke, paket di kirim ke customer dan juga pengirimannya cepat sesuai dengan harganya",1,0,,2019-09-25 11:53:29,,,
6d36da80-bc4d-4ab8-a809-895b3a2663bc,Fajar Nyaho,https://play-lh.googleusercontent.com/a/ACg8ocLXH5eiN9Giy35remMwYqZVtxrpMAdPNeOHsd0eRLBSSoJY-w=mo,"sangat mengecewakan j&t proses pengiriman sangat lambat tidak hanya sekali dua kali tapi setiap transaksi , ada aja lawaknya j&t paket ga jelas rutenya kadang bolak balik di daerah yang sama, masa harus komplain setiap transaksi . kalo di tiktok ada opsi pilihan kurir lain ga sudi lagi saya pake j&t",1,48,V3.24.2,2024-07-10 07:03:55,,,V3.24.2
9d3eaebb-eadb-4a56-98fe-e329978ae4d9,Baqas Dyandra Wiratama,https://play-lh.googleusercontent.com/a/ACg8ocL3YKDxEzOJ813B-cnFcGzSTIVO12JV3WE5KpOxNTBE4eHdAw=mo,"Jasa kirim paling buruk, ga profesional. Saya rekomendasiin untuk gausah pke j&t karena penanganan lambat. Katanya kirim barang cuma 2-3 hari ke seluruh indonesia. Ini udh 1 minggu lebih barang blm sampe. Merugikan penjual khususnya yg jual di shopee lewat sistem COD 👎👎👎",1,35,3.14.0,2021-12-16 18:52:47,,,3.14.0
7b0bc4b2-8735-4ed9-bfdc-3070f7327e91,Story of Me (Aphie),https://play-lh.googleusercontent.com/a/ACg8ocJ2vefRlopY7WumsqP4hjLGvUM2ZDwWNTHfSNE86gx80airsQ=mo,"Dulu pernah pakai J&T sekitar tahun 2016 krn ada pembeli yg minta pakai J&T ke Wonosari. Ternyata pembeli kecewa krn lama. Sudah bener gak usah pakai J&T. Barusan di rayu lagi pakai J&T pas ketemu marketingnya tgl 13 Juni. Ok, saya pilih 1 pengiriman pickup pakai J&T Dan ternyata tidak di pick up l. kurir nya sih WA, minta alamat dan akan ambil . Sampai 2x begitu. Yg pertama gak diambil, dia minta dicancel lalu reorder. Sudah saya lakukan. Yg kedua sama saja tdk di pickup. Bego saya kena rayu.",1,119,V3.24.1,2024-06-16 20:53:31,,,V3.24.1
329e27fe-b043-456e-b980-73810d882ed0,Gelombang,https://play-lh.googleusercontent.com/a-/ALV-UjV982198dINaWJQzYVITnvvYnHDfEwXuID9xEBRERN76Z0pJvo,"Aplikasinya bagus, cuman Jasa Pengirimannya lambat banget. Gak rekomendasi buat pengiriman antar provinsi seperti dari jakarta ke NTB dan sekitarnya, makan waktu sampe seminggu lebih. Pengiriman lain seperti sicepat bisa nyampe 4 atau 5 hari.",1,5,3.11.0,2021-05-06 13:50:45,,,3.11.0
9f619a1e-d114-4b31-906c-da15a0a188e8,kopi Ireng,https://play-lh.googleusercontent.com/a/ACg8ocJBk8uvm5g3C9Uk_PamVJy48r1FOBHYOrQPTw-Gm27zQE_XkA=mo,"Install apk ini cuma mau nulis tentang kekecewaan saya terhadap ekspedisi ini dari dulu langganan lumayan bagus tapi sekarang Pengiriman sangat lambat, makin buruk untuk daerah saya , tracking sudah ada di gudang sekitar tapi tidak kunjung diantar, lucunya kenapa kantor nya diikutkan yg jaraknya sangat jauh padahal ada yg lebih dekat , sekarang kalau mau belanja online saya tanya dulu ke seller pakai ekspedisi apa untuk reguler nah kalau pakai ini saya ga jadi belanja, mohon diperbaiki lagi tQ.",1,8,3.17.1,2022-08-07 14:03:18,,,3.17.1
eb64bfd8-165e-4b82-8118-6c6d4953b8fe,Kalfin suzanta,https://play-lh.googleusercontent.com/a-/ALV-UjVG8hLdkZ8WUp2CYR9PYoyoERvdofrTlPLGdJ19ZrSeo6DQXKg,"Sangat kecewa dengan J&T, Haduhhhh pesanan saya status nya di trima tapi barang nya tidak sampai sama saya, sungguh kecewa, dan barang nya sampai hilang, haduh haduhhhhhhhhh. Dan satu lagi pelayanan kurir nya sangat tidak membuat nyaman, mau nanya malah marah marah kurir nya, dan akhirnya di balas ternyata barang nya hilang.....",1,8,3.11.0,2021-04-12 10:02:29,,,3.11.0
238b458f-c999-44b4-aeaf-c09b021d18f3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya udah dua kale sangat kecewa sama J&t awal nya saya pikir j&t yg paling bagus dan cepat. Tp ternyata tidak sesuai yg saya harapkan. bahkan bayak pulahan orangpun yg bnyak kecewa sm J&t. biarpun mahal pembayaran nya yg penting cepat, dan saya sarankan beri ketegasan lagi untuk semua kariawannya. Jangan sampai Semua pelanggannya pada kabur ke sebelah..",1,33,3.3.1,2020-01-25 12:05:56,,,3.3.1
8eb731f7-a693-46e5-9283-2bd9f8ff8804,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"J&t expres lebih lambat ketimbang j&t reguler, saya sering menggunakan j&t reguler dari hari pertama pesan hingga barang sampai membutuhkan waktu -+ 3 atu 4 hari, harusnya j&t expres bisa lebih cepat dari yang reguler dong, saya pesan barang online menggunakan kurir j&t expres harga lebih mahal dri reguler & dikirmkan dihari yang sama sudah 3 hari barang belum sampai juga, status masih 30🙅‍♂️🙅‍♂️🙅‍♂️🙅‍♂️",1,0,3.3.1,2020-02-07 11:57:53,,,3.3.1
f535e1d4-051c-42a0-b8cc-345ee24776f0,Suni Awan,https://play-lh.googleusercontent.com/a/ACg8ocLvBriOcvSBzSokgWb32IFG1cnN4dKTbJpSDLeoF68PqaX-uA=mo,"Sangat mengecewakan, padahal paket udah seminggu sampe di drop point terdekat tapi malah ga diantar-antar kerumah, seakan-akan nyuruh kita untuk ngambil sendiri, mana drop point terdekatnya udah beda kecamatan lagi.",1,0,,2022-04-04 14:21:41,,,
5f2dc74d-2d07-40a3-8d78-fcdeb274aa93,Hari Susanto,https://play-lh.googleusercontent.com/a-/ALV-UjVXRXE3uFlEVVzmhG_gMTdqeom_myn-hn1vWWqYxRJJjhwEPn5q,"Pengiriman sangat lama. Sudah lebih 4 hari tidak sampai2. Dan saat dilaporkan ke CS yg katanya 24 jam via WA tidak ada tanggapan SAMA SEKALI. Sangat sangat kecewa dgn pelayanan J&T!!!! Untuk apa CS di WA, WebChat, Instagram, dll diadakan kalau dikontak satupun tidak ada yg menjawab memberi solusi/informasi!!!!!!!!!! Saking buruk nya pelayanan JNT jika ada bintang minus akan saya kasih minus 10👎👎👎👎👎",1,5,3.13.2,2021-12-21 15:33:25,,,3.13.2
8211284e-dea1-46ef-9544-8afd167dddab,Hamdi Satria,https://play-lh.googleusercontent.com/a-/ALV-UjV0D2-X83dzmGA2nlo0NlssDnf6fhpvBde3oyruQMgSpMYO68AOYA,"Apk nya membatasi minimal pengguna voucher , masa iya berat 3 gak bisa pakai voucher lagi , untuk apa ada apk ini kalau tidak untuk memberi layanan dan kemudahan buat customer nya , padahal tertera 50% untuk minimal 3kg tapi gak bisa , aneeeeehhh",2,14,V3.25.0,2024-09-21 14:06:47,,,V3.25.0
cfb9642c-f21f-4f08-a672-b4ab6e367fb2,Vaneza Zefanya,https://play-lh.googleusercontent.com/a-/ALV-UjVsaHtwo4C51p228mNZ8z_CapBO6sjILhhNLWvKhDnd4GW8Wz9R,Ini ekspedisi paling terlelet beda dengan ekspedisi lain 2 hari udah nyampe. Inu paket saya dari tgl 12 saya pesan sampai sekarang belum sampai udah 9 hari tidak bergerak sama sekali. Dihubungi tidak direspon sama sekali. Sudah 5 hari melewati masa estimasinya. Betul betul jasa kirim tidak ada tanggung jawabnya sama sekali ongkir mahal dibayar pengiriman melalaui reguler express tapi nyatanya lelet kayak siput. Mending minta ganti rugi deh ongkirnya dikit aja udah pengiriman lambat ongkir mahal,1,47,3.14.0,2021-12-25 23:42:19,,,3.14.0
7c77886d-7466-4c02-9de5-988140ff8fc0,Artanta Sitepu,https://play-lh.googleusercontent.com/a-/ALV-UjWpa9iDM5Ngr-tFXk577lrEUij4C-AidsJguGiXPuYtDepRY9H0,Aplikasi yang sebelumnya bisa mengakses kurir sekrang tidak lagi. Kurir juga perlu ditraining diajarkan adab jangan menahan barang dan merespon pesan. JNT dr aplikasi sampai SDM mengecewakan.,1,42,V3.23.5,2024-02-06 18:28:03,,,V3.23.5
9e89b79a-c878-42a6-abfa-c0a58cb4bcb0,ane arjaini,https://play-lh.googleusercontent.com/a-/ALV-UjUlMCQxErrmJNlbRXgLoq4pN1i29G7256lz1yM8k0EwEnuPop4,"Gimana ini JNT aduh masa 3 hari paket saya tidak ada perubahan sama sekali statusnya disitu"" aja engga bergerak sama sekali sudah hampir seminggu ini padahal jarak dekat sekali tau gini kan mending COD langsung aduh please deh ditambah barangnya mudah pecah kalau rusak bagaimana coba",1,1,3.13.1,2022-01-04 18:47:31,,,3.13.1
6440cbf3-5d05-4234-82a6-6a09d88ad2e8,Skylark Phantom,https://play-lh.googleusercontent.com/a/ACg8ocI7UeuMJqma-XDWYzT3LBD2FcaBmrkmNWYujfHHQZeuT3HGJxOJ=mo,Admin dan Kurir Tidak Bertanggung Jawab. tidak mengirim paket dengan semestinya! saya tidak akan menggunakan J&T lagi!,1,1,V3.27.2,2026-03-04 10:06:05,,,V3.27.2
1b2da9c3-36a7-4cc0-8c5c-082402def8e2,Ignatia Vania,https://play-lh.googleusercontent.com/a/ACg8ocLVIvThqEqTasGefHkwge3Id72sguehiLYDBy8I6spnBQxUpA=mo,"Pengirimannya buruk... nyasar trus dari kota yg dituju, berkali2... sudah begitu jadi penyok barangnya, waktunya molor trus... tracking juga tidak sesuai katana dikota Y ternyata barangnya digudang kota lain... di WA juga cuma ala kadarnya, customer service nya ditelepon susah sambungnya lama dan tidak segera menyelasaikan masalah... 👎",1,5,3.11.0,2021-05-11 23:00:22,,,3.11.0
97555549-c9f4-453d-bd9f-acccd707a605,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Belanja di online shop pakai jasa pengiriman j&t, di notifikasinya tertulis paket telah diterima, padahal belum. Dilacak nomor resinya, tertulis nomor resi tidak valid, padahal sudah benar. Terjadi berulangkali kaya begini. Kurir gak profesional. Sama sekali tidak recommended pakai ini. Mahal juga.",1,55,3.3.1,2020-02-11 13:39:18,,,3.3.1
6316ddb6-a391-4e73-b94b-bdb3156208d6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Baru kali ini dan detik ini kecewa sama j&t karna baru kali ini salah pernyotiran yg menyebabkan terhambat dan lama dalam pengiriman. Tolong untuk lebih detail lagi ya. Karna barang tersebut merupakan pesanan langganan saya :( thanks,3,0,3.1.2,2019-05-28 08:50:51,,,3.1.2
64dd78e7-ab4c-4c38-beb9-63eed247b574,Ariq Khosan,https://play-lh.googleusercontent.com/a-/ALV-UjVGL_pRn_n0zI55ux8G1rTTjmqlXkKq5iepTyfJuzzGN-q48X0,"untuk kondisi seperti ini, yang diperkirakan pasti bakal over load. jnt kurang tegas/dewasa dalam menangani pengiriman. saya selagi customer yang telah memakai jasa jnt sangat kecewa yang biasanya cukup cepat sampai dan bisa diperkirakan pasti kapan datang, kali ini sangat lah jauh dari perkiraan. kalau telat hanya 1 hari atau 3 masih bisa saya maklumi ini malah seminggu bahkan ada yang jangkau dekat bisa terkirim sampai 1week yang barang itu sendiri sangat penting untuk saya gunakanlah",1,24,3.11.0,2021-05-12 10:14:49,,,3.11.0
